rownames,project_id,date,type
1099,344,2014-04-01 ,1
1100,344,2014-12-31 ,8
1101,345,2014-01-01 ,1
1102,345,2015-12-31 ,8
1103,346,2014-01-01 ,1
1104,346,2015-12-31 ,8
1105,347,2014-01-01 ,1
1106,347,2014-12-31 ,8
1107,348,2014-01-01 ,1
1108,348,2015-12-31 ,8
1109,349,2014-01-01 ,1
1110,349,2015-12-31 ,8
1111,350,2014-01-01 ,1
1112,350,2015-12-31 ,8
1113,351,2014-05-01 ,1
1114,351,2014-12-31 ,8
1115,352,2014-01-01 ,1
1116,352,2014-12-31 ,8
1117,353,2014-04-01 ,1
1118,353,2015-12-31 ,8
1119,354,2014-04-01 ,1
1120,354,2014-12-31 ,8
1121,355,2014-04-18 ,1
1122,355,2014-12-31 ,8
1123,356,2014-06-01 ,1
1124,356,2014-12-31 ,8
1125,357,2014-04-12 ,1
1126,357,,2
1127,357,2014-12-31 ,8
1128,357,,16
1129,357,,32
1130,357,,64
1131,357,,2048
1132,358,2014-04-01 ,1
1133,358,,2
1134,358,2014-12-31 ,8
1135,358,,16
1136,358,,32
1137,358,,64
1138,358,,2048
1139,359,2014-01-01 ,1
1140,359,2014-01-01 ,2
1141,359,2017-12-31 ,8
1142,359,2015-04-22 ,16
1143,359,2017-02-28 ,32
1144,359,2013-01-01 ,64
1145,359,2014-08-01 ,128
1146,360,2014-01-01 ,1
1147,360,2014-01-01 ,2
1148,360,2014-01-01 ,4
1149,360,2017-12-31 ,8
1150,360,2015-04-15 ,16
1151,360,2017-01-17 ,32
1152,360,2013-01-01 ,64
1153,361,2014-04-01 ,1
1154,361,2014-01-20 ,2
1155,361,2014-04-01 ,4
1156,361,2020-12-01 ,8
1157,361,2015-08-03 ,16
1158,361,2014-04-30 ,128
1159,361,2016-06-07 ,256
1160,361,2021-03-02 ,2048
1161,362,2014-04-01 ,1
1162,362,,2
1163,362,2014-08-31 ,8
1164,362,,16
1165,362,,32
1166,362,,64
1167,362,,2048
1168,363,2015-01-01 ,1
1169,363,2018-12-31 ,8
1170,363,2018-10-25 ,2048
1171,364,2014-05-21 ,1
1172,364,2014-08-31 ,8
1173,365,2014-05-01 ,1
1174,365,,2
1175,365,2014-12-31 ,8
1176,365,,16
1177,365,,32
1178,365,,64
1179,365,,2048
1180,366,2014-01-01 ,1
1181,366,2015-05-31 ,8
1182,367,2014-06-11 ,1
1183,367,2014-12-31 ,8
1184,368,2014-06-11 ,1
1185,368,2015-12-31 ,8
1186,369,2014-05-31 ,1
1187,369,2014-05-31 ,2
1188,369,2014-05-31 ,4
1189,369,2017-12-31 ,8
1190,369,2015-03-16 ,16
1191,369,2016-06-17 ,32
1192,369,2014-09-23 ,128
1193,370,2014-05-01 ,1
1194,370,2015-12-31 ,8
1195,371,2014-06-01 ,1
1196,371,2014-12-31 ,8
1197,372,2014-05-01 ,1
1198,372,2015-12-31 ,8
1199,373,2014-01-01 ,1
1200,373,2014-07-31 ,8
1201,374,2014-07-01 ,1
1202,374,,2
1203,374,2015-12-31 ,8
1204,374,,16
1205,374,,32
1206,374,,64
1207,374,,2048
1208,375,2014-06-01 ,1
1209,375,2015-12-31 ,8
1210,376,2014-01-01 ,1
1211,376,2014-07-31 ,8
1212,377,2014-07-01 ,1
1213,377,2014-12-31 ,8
1214,378,2014-07-01 ,1
1215,378,2014-12-31 ,8
1216,379,2014-08-01 ,1
1217,379,2014-12-31 ,8
1218,380,2014-08-01 ,1
1219,380,2015-12-31 ,8
1220,381,2014-07-01 ,1
1221,381,2015-12-31 ,8
1222,382,2014-01-01 ,1
1223,382,2014-01-01 ,2
1224,382,2014-02-01 ,4
1225,382,2014-12-31 ,8
1226,382,,16
1227,382,,32
1228,382,2014-01-01 ,64
1229,382,2014-03-01 ,128
1230,382,,2048
1231,383,2014-01-01 ,1
1232,383,2014-12-31 ,8
1233,384,2014-01-01 ,1
1234,384,,2
1235,384,2014-12-31 ,8
1236,384,,16
1237,384,,32
1238,384,,64
1239,384,,2048
1240,385,2014-09-01 ,1
1241,385,2014-12-31 ,8
1242,386,2014-10-01 ,1
1243,386,2015-12-31 ,8
1244,388,2014-10-01 ,1
1245,388,2015-12-31 ,8
1246,389,2014-09-01 ,1
1247,389,2014-12-31 ,8
1248,390,2014-09-01 ,1
1249,390,2015-12-31 ,8
1250,391,2014-10-01 ,1
1251,391,2015-05-31 ,8
1252,392,2014-09-15 ,1
1253,392,,2
1254,392,2014-12-31 ,8
1255,392,,16
1256,392,,32
1257,392,,64
1258,392,,2048
1259,393,2014-10-01 ,1
1260,393,2015-12-31 ,8
1261,394,2014-10-01 ,1
1262,394,2015-01-31 ,8
1263,395,2014-10-10 ,1
1264,395,,2
1265,395,2014-12-31 ,8
1266,395,,16
1267,395,,32
1268,395,,64
1269,395,,2048
1270,396,2014-10-16 ,1
1271,396,2015-12-31 ,8
1272,397,2014-10-01 ,1
1273,397,2014-12-31 ,8
1274,398,2014-10-22 ,1
1275,398,2014-12-31 ,8
1276,399,2014-10-01 ,1
1277,399,,2
1278,399,2014-12-31 ,8
1279,399,,16
1280,399,,32
1281,399,,64
1282,399,,2048
1283,400,2014-10-27 ,1
1284,400,2015-03-31 ,8
1285,401,2014-10-28 ,1
1286,401,2014-10-28 ,2
1287,401,2019-12-31 ,8
1288,401,2016-03-01 ,16
1289,401,2019-01-01 ,32
1290,401,,64
1291,401,2014-03-14 ,128
1292,401,2016-10-21 ,256
1293,401,2019-09-01 ,512
1294,401,2019-09-01 ,1024
1295,401,2019-12-24 ,2048
1296,402,2014-11-01 ,1
1297,402,2014-12-31 ,8
1298,403,2015-01-01 ,1
1299,403,2016-12-31 ,8
1300,404,2015-01-01 ,1
1301,404,2016-12-31 ,8
1302,405,2015-01-01 ,1
1303,405,2016-12-31 ,8
1304,406,2015-01-01 ,1
1305,406,2015-03-01 ,2
1306,406,2017-12-31 ,8
1307,406,2017-04-01 ,128
1308,407,2015-01-01 ,1
1309,407,2016-12-31 ,8
1310,408,2015-01-01 ,1
1311,408,2016-12-31 ,8
1312,409,2015-01-01 ,1
1313,409,2016-12-31 ,8
1314,410,2015-01-01 ,1
1315,410,2016-12-31 ,8
1316,411,2015-01-01 ,1
1317,411,2015-03-01 ,2
1318,411,2018-12-31 ,8
1319,411,2016-01-01 ,16
1320,411,2015-06-01 ,128
1321,411,2019-01-04 ,2048
1322,412,2014-11-01 ,1
1323,412,2015-01-31 ,8
1324,413,2014-10-01 ,1
1325,413,2018-12-31 ,8
1326,413,2019-01-04 ,2048
1327,414,2014-10-01 ,1
1328,414,2015-12-31 ,8
1329,415,2014-10-01 ,1
1330,415,2015-04-30 ,8
1331,416,2014-10-01 ,1
1332,416,2015-04-30 ,8
1333,417,2014-09-01 ,1
1334,417,2015-10-01 ,8
1335,418,2014-09-01 ,1
1336,418,2015-07-31 ,8
1337,419,2014-11-01 ,1
1338,419,2015-03-31 ,8
1339,420,2014-11-01 ,1
1340,420,2015-04-30 ,8
1341,421,2014-11-01 ,1
1342,421,2015-05-31 ,8
1343,422,2014-11-01 ,1
1344,422,2014-11-30 ,8
1345,423,2015-07-01 ,1
1346,423,,2
1347,423,2015-12-31 ,8
1348,423,,16
1349,423,,32
1350,423,,64
1351,423,,2048
1352,424,2015-01-01 ,1
1353,424,2016-12-31 ,8
1354,425,2014-01-01 ,1
1355,425,2016-12-31 ,8
1356,426,2015-01-01 ,1
1357,426,2015-12-31 ,8
1358,427,2015-01-01 ,1
1359,427,2015-01-01 ,2
1360,427,2015-01-01 ,4
1361,427,2021-06-01 ,8
1362,427,2016-02-20 ,16
1363,427,2017-08-31 ,32
1364,427,2015-08-05 ,128
1365,427,2017-10-10 ,256
1366,427,2021-05-11 ,2048
1367,428,2015-01-01 ,1
1368,428,2015-12-31 ,8
1369,429,2015-03-01 ,1
1370,429,2015-03-01 ,2
1371,429,2020-07-01 ,8
1372,429,2016-08-08 ,16
1373,429,2015-05-03 ,128
1374,429,2020-05-25 ,2048
1375,430,2015-01-01 ,1
1376,430,2015-12-31 ,8
1377,431,2015-01-01 ,1
1378,431,2015-12-31 ,8
1379,432,2015-01-01 ,1
1380,432,2015-12-31 ,8
1381,433,2015-01-01 ,1
1382,433,2015-12-31 ,8
1383,434,2015-01-01 ,1
1384,434,2015-12-31 ,8
1385,435,2014-11-01 ,1
1386,435,2015-12-31 ,8
1387,436,2015-01-01 ,1
1388,436,2015-12-31 ,8
1389,438,2015-01-01 ,1
1390,438,2021-12-01 ,8
1391,439,2015-01-01 ,1
1392,439,2015-02-01 ,2
1393,439,2017-01-02 ,8
1394,439,2015-01-01 ,16
1395,439,2017-01-02 ,32
1396,440,2015-01-01 ,1
1397,440,2021-12-01 ,8
1398,441,2014-01-01 ,1
1399,441,2015-12-31 ,8
1400,442,2015-01-08 ,1
1401,442,2015-01-31 ,8
1402,443,2015-01-06 ,1
1403,443,2015-01-06 ,2
1404,443,2017-12-31 ,8
1405,443,2015-03-13 ,16
1406,443,2015-09-15 ,32
1407,443,2015-01-13 ,128
1408,443,2015-03-31 ,256
1409,443,2016-07-28 ,512
1410,443,2017-02-10 ,1024
1411,443,2017-05-17 ,2048
1412,444,2014-12-15 ,1
1413,444,2015-06-30 ,8
1414,445,2015-01-01 ,1
1415,445,,2
1416,445,2015-08-01 ,8
1417,445,,16
1418,445,,32
1419,445,,64
1420,445,2020-12-18 ,2048
1421,446,2015-01-01 ,1
1422,446,2016-12-31 ,8
1423,447,2015-01-01 ,1
1424,447,2015-01-01 ,2
1425,447,2017-02-28 ,8
1426,447,2015-05-20 ,16
1427,447,2016-05-17 ,32
1428,447,2016-05-26 ,64
1429,447,2015-03-10 ,128
1430,448,2015-01-01 ,1
1431,448,2015-12-31 ,8
1432,449,2015-01-01 ,1
1433,449,2016-01-31 ,8
1434,450,2015-01-01 ,1
1435,450,2015-12-31 ,8
1436,451,2015-01-01 ,1
1437,451,2015-12-31 ,8
1438,453,2015-01-01 ,1
1439,453,2015-12-31 ,8
1440,454,2013-10-01 ,1
1441,454,2014-03-31 ,8
1442,455,2015-01-01 ,1
1443,455,2015-12-31 ,8
1444,456,2015-02-01 ,1
1445,456,2015-12-31 ,8
1446,457,2015-01-01 ,1
1447,457,2018-12-31 ,8
1448,457,2019-01-04 ,2048
1449,458,2015-01-01 ,1
1450,458,2015-07-31 ,8
1451,459,2014-11-01 ,1
1452,459,2015-12-31 ,8
1453,460,2015-01-01 ,1
1454,460,2015-12-31 ,8
1455,461,2015-01-01 ,1
1456,461,2015-03-01 ,2
1457,461,2018-12-31 ,8
1458,461,2015-09-01 ,16
1459,461,,32
1460,461,,64
1461,461,2015-06-01 ,128
1462,461,2018-01-01 ,256
1463,461,2018-05-01 ,512
1464,461,2018-06-01 ,1024
1465,461,,2048
1466,462,2015-02-01 ,1
1467,462,,2
1468,462,2018-12-31 ,8
1469,462,,16
1470,462,,32
1471,462,,64
1472,462,2019-01-04 ,2048
1473,463,2013-01-01 ,1
1474,463,2020-12-31 ,8
1475,464,2013-01-01 ,1
1476,464,2021-12-01 ,8
1477,465,2013-01-01 ,1
1478,465,2020-12-31 ,8
1479,466,2013-01-01 ,1
1480,466,2021-12-01 ,8
1481,467,2015-04-01 ,1
1482,467,2015-12-31 ,8
1483,468,2014-01-01 ,1
1484,468,2014-01-31 ,8
1485,469,2016-02-01 ,1
1486,469,2016-08-31 ,8
1487,470,2015-02-01 ,1
1488,470,2015-06-30 ,8
1489,471,2015-03-01 ,1
1490,471,2015-12-31 ,8
1491,472,2015-03-01 ,1
1492,472,,2
1493,472,2015-12-31 ,8
1494,472,,16
1495,472,,32
1496,472,,64
1497,472,,2048
1498,473,2015-01-01 ,1
1499,473,2015-12-31 ,8
1500,474,2015-03-01 ,1
1501,474,,2
1502,474,2015-06-30 ,8
1503,474,,16
1504,474,,32
1505,474,,64
1506,474,2015-07-01 ,2048
1507,475,2015-02-01 ,1
1508,475,,2
1509,475,2016-12-31 ,8
1510,475,,16
1511,475,,32
1512,475,,64
1513,475,,2048
1514,476,2015-01-01 ,1
1515,476,2015-12-31 ,8
1516,477,2015-02-01 ,1
1517,477,,2
1518,477,2015-04-30 ,8
1519,477,,16
1520,477,,32
1521,477,,64
1522,477,,2048
1523,478,2015-03-01 ,1
1524,478,2016-04-30 ,8
1525,479,2015-03-23 ,1
1526,479,,2
1527,479,2015-12-31 ,8
1528,479,,16
1529,479,,32
1530,479,,64
1531,479,,2048
1532,480,2015-02-16 ,1
1533,480,,2
1534,480,2017-12-31 ,8
1535,480,,16
1536,480,,32
1537,480,,64
1538,480,,2048
1539,481,2015-01-01 ,1
1540,481,,2
1541,481,2015-12-01 ,8
1542,481,,16
1543,481,,32
1544,481,,64
1545,481,,2048
1546,482,2015-04-01 ,1
1547,482,2015-04-01 ,2
1548,482,2020-06-01 ,8
1549,482,2015-09-10 ,128
1550,482,2020-12-29 ,2048
1551,483,2015-04-01 ,1
1552,483,,2
1553,483,2015-12-31 ,8
1554,483,,16
1555,483,,32
1556,483,,64
1557,483,,2048
1558,484,2015-02-01 ,1
1559,484,2015-12-31 ,8
1560,485,2015-04-15 ,1
1561,485,2015-04-01 ,2
1562,485,2015-12-31 ,8
1563,485,,16
1564,485,,32
1565,485,2015-04-01 ,64
1566,485,,512
1567,485,,2048
1568,486,2015-04-15 ,1
1569,486,2015-12-31 ,8
1570,487,2015-05-01 ,1
1571,487,,2
1572,487,2015-12-01 ,8
1573,487,,16
1574,487,,32
1575,487,,64
1576,487,,2048
1577,488,2015-04-22 ,1
1578,488,2015-04-22 ,2
1579,488,2017-02-28 ,8
1580,488,2015-07-04 ,16
1581,488,2016-07-03 ,32
1582,488,2015-06-22 ,128
1583,488,2015-10-21 ,256
1584,488,2017-05-26 ,512
1585,488,2017-12-31 ,2048
1586,489,2015-01-01 ,1
1587,489,2015-01-01 ,2
1588,489,2017-12-31 ,8
1589,490,2015-01-01 ,1
1590,490,2022-01-01 ,8
1591,491,2015-04-01 ,1
1592,491,2016-12-31 ,8
1593,492,2015-01-01 ,1
1594,492,2015-01-01 ,2
1595,492,2015-01-01 ,4
1596,492,2017-12-31 ,8
1597,492,2013-08-01 ,16
1598,492,2017-07-01 ,32
1599,492,2015-01-01 ,64
1600,492,2015-05-01 ,128
1601,492,2017-10-01 ,512
1602,492,2017-12-01 ,2048
1603,493,2015-01-01 ,1
1604,493,2015-01-01 ,2
1605,493,2020-08-01 ,8
1606,493,2015-04-01 ,16
1607,493,2015-04-30 ,128
1608,493,2020-12-18 ,2048
1609,494,2015-01-01 ,1
1610,494,2015-01-01 ,2
1611,494,2015-01-01 ,4
1612,494,2017-12-31 ,8
1613,494,2014-06-01 ,16
1614,494,2015-08-24 ,32
1615,494,2015-07-18 ,256
1616,495,2015-01-01 ,1
1617,495,2015-01-01 ,2
1618,495,2022-06-01 ,8
1619,495,2017-02-20 ,16
1620,495,2015-05-02 ,64
1621,496,2015-01-01 ,1
1622,496,2015-12-31 ,8
1623,497,2015-01-01 ,1
1624,497,2015-01-01 ,2
1625,497,2015-01-01 ,4
1626,497,2017-12-31 ,8
1627,497,2013-08-01 ,16
1628,497,2017-06-01 ,32
1629,497,2015-01-01 ,128
1630,497,2015-05-19 ,256
1631,498,2015-01-01 ,1
1632,498,2015-01-01 ,2
1633,498,2015-01-01 ,4
1634,498,2017-12-31 ,8
1635,498,2016-05-26 ,16
1636,498,2017-03-10 ,32
1637,498,2015-10-20 ,128
1638,498,2017-03-08 ,256
1639,499,2015-05-01 ,1
1640,499,2017-12-31 ,8
1641,500,2015-05-01 ,1
1642,500,2015-05-01 ,2
1643,500,2017-12-31 ,8
1644,500,2015-07-22 ,16
1645,500,2015-07-31 ,32
1646,500,2015-07-15 ,64
1647,500,2015-05-26 ,128
1648,500,2017-08-18 ,512
1649,501,2015-05-15 ,1
1650,501,2015-08-31 ,8
1651,502,2015-03-01 ,1
1652,502,,2
1653,502,2015-11-30 ,8
1654,502,,16
1655,502,,32
1656,502,,64
1657,502,,2048
1658,503,2015-02-01 ,1
1659,503,2018-12-31 ,8
1660,503,2018-10-25 ,2048
1661,504,2015-01-01 ,1
1662,504,2016-12-31 ,8
1663,505,2014-09-01 ,1
1664,505,2015-12-31 ,8
1665,506,2015-03-01 ,1
1666,506,2016-12-31 ,8
1667,507,2015-06-01 ,1
1668,507,2016-12-31 ,8
1669,508,2014-05-01 ,1
1670,508,2014-08-06 ,8
1671,508,2021-01-28 ,2048
1672,510,2015-06-01 ,1
1673,510,2015-12-31 ,8
1674,511,2015-06-01 ,1
1675,511,2015-06-01 ,2
1676,511,2019-12-01 ,8
1677,511,2016-05-22 ,16
1678,511,2017-04-17 ,32
1679,511,2015-08-10 ,128
1680,511,2016-11-16 ,256
1681,511,2017-07-27 ,512
1682,511,2020-03-03 ,2048
1683,512,2015-01-01 ,1
1684,512,2015-12-31 ,8
1685,513,2015-09-01 ,1
1686,513,2015-09-01 ,2
1687,513,2015-09-01 ,4
1688,513,2018-12-31 ,8
1689,513,2016-04-01 ,16
1690,513,2017-04-01 ,32
1691,513,2016-01-18 ,128
1692,513,2017-07-01 ,256
1693,513,2019-01-04 ,2048
1694,514,2015-09-01 ,1
1695,514,2015-12-31 ,8
1696,515,2015-06-01 ,1
1697,515,2015-12-31 ,8
1698,516,2015-06-01 ,1
1699,516,2015-12-31 ,8
1700,517,2015-06-01 ,1
1701,517,2015-06-01 ,2
1702,517,2015-06-01 ,4
1703,517,2019-04-01 ,8
1704,517,2015-12-15 ,16
1705,517,2016-02-05 ,32
1706,517,2015-11-15 ,128
1707,517,2016-03-03 ,256
1708,517,2016-04-10 ,512
1709,517,2019-12-12 ,2048
1710,518,2015-01-01 ,1
1711,518,2016-12-31 ,8
1712,519,2015-06-01 ,1
1713,519,2016-12-31 ,8
1714,520,2015-05-01 ,1
1715,520,2015-12-31 ,8
1716,521,2015-07-15 ,1
1717,521,2015-08-31 ,8
1718,522,2015-07-13 ,1
1719,522,2018-12-31 ,8
1720,522,2016-09-01 ,16
1721,522,2016-11-30 ,32
1722,522,2015-10-01 ,128
1723,522,2016-12-08 ,256
1724,522,2017-01-15 ,512
1725,522,2019-01-04 ,2048
1726,523,2015-07-07 ,1
1727,523,2016-03-31 ,8
1728,524,2015-07-07 ,1
1729,524,2015-07-07 ,2
1730,524,2017-03-31 ,8
1731,524,2015-09-23 ,16
1732,524,2015-12-30 ,32
1733,524,2016-03-26 ,64
1734,524,2015-07-26 ,128
1735,524,2016-01-18 ,256
1736,524,2016-12-22 ,512
1737,524,2016-12-31 ,2048
1738,525,2015-07-15 ,1
1739,525,2015-12-31 ,8
1740,526,2015-07-09 ,1
1741,526,2016-12-31 ,8
1742,527,2015-07-06 ,1
1743,527,2016-06-30 ,8
1744,528,2015-08-01 ,1
1745,528,2022-12-01 ,8
1746,528,2019-03-12 ,2048
1747,529,2015-07-01 ,1
1748,529,2015-07-01 ,2
1749,529,2015-07-01 ,4
1750,529,2015-10-31 ,8
1751,529,2015-08-01 ,16
1752,529,2015-09-01 ,32
1753,529,2015-07-01 ,64
1754,529,2015-09-01 ,256
1755,529,,512
1756,529,2015-09-01 ,2048
1757,530,2015-08-20 ,1
1758,530,,2
1759,530,2017-02-28 ,8
1760,530,,16
1761,530,,32
1762,530,,64
1763,530,,2048
1764,531,2015-09-01 ,1
1765,531,,2
1766,531,2015-12-31 ,8
1767,531,,16
1768,531,,32
1769,531,,64
1770,531,,2048
1771,532,2015-07-01 ,1
1772,532,2015-07-01 ,2
1773,532,2015-08-01 ,4
1774,532,2017-03-31 ,8
1775,532,2016-02-01 ,16
1776,532,2016-03-01 ,32
1777,532,2015-11-15 ,128
1778,532,2016-05-01 ,256
1779,532,2016-09-01 ,512
1780,532,2016-09-01 ,2048
1781,533,2015-09-04 ,1
1782,533,,2
1783,533,2015-10-31 ,8
1784,533,,16
1785,533,,32
1786,533,,64
1787,533,,2048
1788,534,2015-06-01 ,1
1789,534,2015-03-01 ,2
1790,534,2018-12-31 ,8
1791,534,2019-01-04 ,2048
1792,535,2015-09-14 ,1
1793,535,,2
1794,535,2016-02-29 ,8
1795,535,,16
1796,535,,32
1797,535,,64
1798,535,,2048
1799,536,2015-09-01 ,1
1800,536,2016-10-01 ,8
1801,537,2015-09-01 ,1
1802,537,2015-12-31 ,8
1803,538,2015-09-01 ,1
1804,538,,2
1805,538,2015-11-30 ,8
1806,538,,16
1807,538,,32
1808,538,,64
1809,538,,2048
1810,539,2015-10-01 ,1
1811,539,,2
1812,539,2015-12-31 ,8
1813,539,,16
1814,539,,32
1815,539,,64
1816,539,,2048
1817,540,2015-10-01 ,1
1818,540,2015-10-01 ,2
1819,540,2015-10-01 ,4
1820,540,2017-10-31 ,8
1821,541,2015-09-30 ,1
1822,541,2015-09-30 ,2
1823,541,2015-09-30 ,4
1824,541,2017-06-30 ,8
1825,541,2015-12-26 ,16
1826,541,2017-02-15 ,32
1827,541,2015-12-04 ,64
1828,541,2015-11-18 ,128
1829,541,2016-02-08 ,256
1830,541,2017-04-07 ,512
1831,541,2017-06-30 ,2048
1832,542,2015-01-01 ,1
1833,542,,2
1834,542,2016-12-31 ,8
1835,542,,16
1836,542,,32
1837,542,,64
1838,542,,2048
1839,543,2015-09-29 ,1
1840,543,2015-11-30 ,8
1841,544,2015-10-05 ,1
1842,544,2016-12-31 ,8
1843,545,2015-10-01 ,1
1844,545,2015-12-31 ,8
1845,546,2015-09-25 ,1
1846,546,2015-12-31 ,8
1847,547,2015-09-15 ,1
1848,547,,2
1849,547,2016-12-31 ,8
1850,547,,16
1851,547,,32
1852,547,,64
1853,547,,2048
1854,548,2015-11-02 ,1
1855,548,,2
1856,548,2016-12-22 ,8
1857,548,,16
1858,548,,32
1859,548,,64
1860,548,2016-12-01 ,2048
1861,549,2016-01-04 ,1
1862,549,2016-01-04 ,2
1863,549,2021-12-01 ,8
1864,549,2017-07-01 ,16
1865,549,,32
1866,549,2016-09-26 ,64
1867,549,2016-02-26 ,128
1868,549,,2048
1869,550,2015-11-09 ,1
1870,550,2016-01-31 ,8
1871,551,2015-11-01 ,1
1872,551,2015-11-01 ,2
1873,551,2017-12-31 ,8
1874,551,2017-11-16 ,128
1875,552,2016-01-01 ,1
1876,552,2016-12-31 ,8
1877,553,2016-01-01 ,1
1878,553,2016-05-01 ,8
1879,554,2016-01-01 ,1
1880,554,2016-12-31 ,8
1881,555,2016-01-01 ,1
1882,555,2016-12-31 ,8
1883,556,2016-01-01 ,1
1884,556,2016-12-31 ,8
1885,557,2016-01-01 ,1
1886,557,2016-12-31 ,8
1887,558,2016-01-01 ,1
1888,558,2016-01-01 ,2
1889,558,2016-01-01 ,4
1890,558,2021-12-01 ,8
1891,558,2017-02-01 ,16
1892,558,,32
1893,558,,64
1894,558,2019-12-01 ,128
1895,558,2017-11-01 ,256
1896,558,2018-08-01 ,1024
1897,558,,2048
1898,560,2016-01-01 ,1
1899,560,2016-01-01 ,2
1900,560,2019-12-01 ,8
1901,560,2016-09-01 ,16
1902,560,2017-01-15 ,32
1903,560,2016-01-01 ,64
1904,560,2016-03-01 ,128
1905,560,2017-01-01 ,256
1906,560,2018-08-01 ,512
1907,560,,1024
1908,560,2019-12-13 ,2048
1909,561,2016-01-01 ,1
1910,561,2017-12-31 ,8
1911,562,2016-01-01 ,1
1912,562,2016-01-01 ,2
1913,562,2016-02-01 ,4
1914,562,2016-12-31 ,8
1915,562,,16
1916,562,,32
1917,562,2016-02-01 ,64
1918,562,2016-12-01 ,2048
1919,563,2016-01-01 ,1
1920,563,2016-01-01 ,2
1921,563,2016-01-01 ,4
1922,563,2017-12-31 ,8
1923,563,,16
1924,563,,32
1925,563,,64
1926,563,2016-01-01 ,128
1927,563,,512
1928,563,,2048
1929,564,2016-01-01 ,1
1930,564,2021-12-01 ,8
1931,565,2016-01-01 ,1
1932,565,2017-12-31 ,8
1933,566,2015-12-01 ,1
1934,566,2015-12-31 ,8
1935,567,2015-11-24 ,1
1936,567,2015-11-01 ,2
1937,567,2015-11-01 ,4
1938,567,2015-12-31 ,8
1939,567,2015-11-01 ,16
1940,567,2015-12-01 ,32
1941,567,2015-11-01 ,64
1942,567,2015-12-01 ,2048
1943,568,2016-01-01 ,1
1944,568,2018-12-31 ,8
1945,568,2019-01-04 ,2048
1946,569,2016-01-01 ,1
1947,569,2016-01-01 ,2
1948,569,2016-01-01 ,4
1949,569,2017-12-31 ,8
1950,569,2016-06-08 ,16
1951,569,2016-08-24 ,32
1952,569,2015-10-20 ,128
1953,569,2016-07-20 ,256
1954,569,2017-02-26 ,512
1955,570,2015-11-02 ,1
1956,570,2015-11-01 ,2
1957,570,2015-11-02 ,4
1958,570,2017-06-30 ,8
1959,570,2015-12-01 ,16
1960,570,2017-05-01 ,32
1961,570,2015-11-01 ,64
1962,570,,512
1963,570,,2048
1964,571,2016-01-01 ,1
1965,571,2016-01-01 ,2
1966,571,2016-01-01 ,4
1967,571,2017-12-31 ,8
1968,571,2016-08-04 ,16
1969,571,2016-09-30 ,32
1970,571,2016-07-28 ,128
1971,571,2016-09-12 ,256
1972,571,2017-08-16 ,512
1973,572,2016-01-01 ,1
1974,572,2016-01-01 ,2
1975,572,2021-12-01 ,8
1976,573,2016-01-01 ,1
1977,573,2016-01-01 ,2
1978,573,2015-12-15 ,4
1979,573,2020-01-01 ,8
1980,573,2016-08-15 ,16
1981,573,2017-12-01 ,32
1982,573,2016-02-14 ,128
1983,573,2020-03-19 ,2048
1984,574,2016-01-01 ,1
1985,574,2021-12-01 ,8
1986,575,2015-01-01 ,1
1987,575,2021-12-01 ,8
1988,576,2016-01-01 ,1
1989,576,2022-12-01 ,8
1990,577,2016-01-01 ,1
1991,577,2016-12-31 ,8
1992,578,2016-01-01 ,1
1993,578,,2
1994,578,2021-04-01 ,8
1995,578,2016-10-04 ,16
1996,578,2017-10-30 ,32
1997,578,,64
1998,578,2018-12-01 ,2048
1999,579,2013-01-09 ,1
2000,579,2014-03-07 ,8
2001,580,2016-01-01 ,1
2002,580,2016-01-01 ,2
2003,580,2016-01-01 ,4
2004,580,2016-12-31 ,8
2005,580,2016-02-01 ,16
2006,580,2016-05-01 ,32
2007,580,2016-01-01 ,64
2008,580,2016-12-01 ,2048
2009,581,2016-01-01 ,1
2010,581,2022-01-01 ,8
2011,582,2016-01-01 ,1
2012,582,2016-01-01 ,2
2013,582,2016-01-01 ,4
2014,582,2017-12-31 ,8
2015,582,2015-09-15 ,16
2016,582,2016-12-15 ,32
2017,583,2016-01-01 ,1
2018,583,2017-01-31 ,2
2019,583,2020-06-01 ,8
2020,583,2019-12-31 ,64
2021,583,2017-02-28 ,128
2022,583,2021-01-29 ,2048
2023,584,2016-01-01 ,1
2024,584,2018-12-31 ,8
2025,584,2016-01-15 ,16
2026,584,2019-01-04 ,2048
2027,585,2016-01-01 ,1
2028,585,2017-06-01 ,2
2029,585,2017-06-01 ,4
2030,585,2018-12-01 ,8
2031,585,2018-10-30 ,2048
2032,586,2016-01-01 ,1
2033,586,2016-06-01 ,2
2034,586,2016-06-01 ,4
2035,586,2021-12-01 ,8
2036,586,2016-11-01 ,128
2037,586,2017-12-04 ,1024
2038,587,2016-01-01 ,1
2039,587,2016-12-31 ,8
2040,588,2016-01-01 ,1
2041,588,2016-09-30 ,8
2042,589,2016-01-01 ,1
2043,589,2016-03-31 ,8
2044,590,2016-01-01 ,1
2045,590,2016-01-01 ,2
2046,590,2018-12-31 ,8
2047,590,2016-01-01 ,16
2048,590,2017-03-15 ,32
2049,590,2016-01-01 ,64
2050,590,2016-01-01 ,128
2051,590,2017-08-15 ,512
2052,590,2017-08-15 ,2048
2053,591,2016-01-01 ,1
2054,591,2017-12-31 ,8
2055,592,2016-01-01 ,1
2056,592,2017-12-31 ,8
2057,592,2016-01-01 ,16
