rownames,macro_budget_id,year,amount,comment,project_id,accounting_amount
1705,34499709,2020,0,,644,0
1706,34499710,2017,0,,644,0
1707,34499711,2016,1114.37,,644,1114.37
1708,34499712,2017,106863.85,,676,106863.85
1709,34499713,2019,89473.62,,676,89473.62
1710,34499714,2020,146672.87,,676,146672.87
1711,34499715,2018,113772.91,,676,113772.91
1712,34499716,2016,128936.48,,676,128936.48
1713,34499717,2021,138891.47,,676,56633.55
1714,34499718,2021,5484,,677,0
1715,34499719,2020,0,,677,0
1716,34499720,2018,0,,677,0
1717,34499721,2018,141452.78,,679,141452.78
1718,34499722,2016,447.3,,679,447.3
1719,34499723,2020,97370.53,,679,97370.53
1720,34499724,2017,141398.97,,679,141398.97
1721,34499725,2021,132154.69,,679,7057.99
1722,34499726,2019,339647.1,,679,339647.1
1723,34499727,2017,93800.65,,686,93800.65
1724,34499728,2019,50011.46,,686,50011.46
1725,34499729,2015,30288.13,,686,30288.13
1726,34499730,2020,58342.11,,686,58342.11
1727,34499731,2021,82658,,686,15700.57
1728,34499732,2016,106043.11,,686,106043.11
1729,34499733,2018,135271.41,,686,135271.41
1730,34499734,2019,144746.79,,690,144746.79
1731,34499735,2017,66292.57,,690,66292.57
1732,34499736,2016,0,,690,0
1733,34499737,2021,74631.6,,690,9660
1734,34499738,2020,34906.29,,690,34906.29
1735,34499739,2018,143018.34,,690,143018.34
1736,34499740,2017,10919.32,,696,10919.32
1737,34499741,2019,4197.75,,696,4197.75
1738,34499742,2018,54175.6,,696,54175.6
1739,34499743,2020,0,,696,0
1740,34499744,2016,2426.59,,696,2426.59
1741,34499745,2021,2000,,696,1944
1742,34499746,2020,2644.36,,705,2644.36
1743,34499747,2018,18407.36,,705,18407.36
1744,34499748,2016,0,,705,0
1745,34499749,2021,3371,,705,0
1746,34499750,2017,1122.28,,705,1122.28
1747,34499751,2019,10943.3,,705,10943.3
1748,34499752,2020,804729.21,,706,804729.21
1749,34499753,2018,863998.51,,706,863998.51
1750,34499754,2017,635400,,706,635400
1751,34499755,2019,565361.47,,706,565361.47
1752,34499756,2021,805000,,706,0
1753,34499757,2017,16008.32,,707,16008.32
1754,34499758,2018,16907.07,,707,16907.07
1755,34499759,2020,31214.22,,707,31214.22
1756,34499760,2021,61700,,707,25719.19
1757,34499761,2019,16231.39,,707,16231.39
1758,34499762,2017,113847.75,,708,113847.75
1759,34499763,2020,49225.35,,708,49225.35
1760,34499764,2019,118816.77,,708,118816.77
1761,34499765,2021,120000,,708,11514.85
1762,34499766,2018,99749.11,,708,99749.11
1763,34499767,2021,25000,,709,1225.74
1764,34499768,2017,88857.27,,709,88857.27
1765,34499769,2020,11265.67,,709,11265.67
1766,34499770,2019,68578.32,,709,68578.32
1767,34499771,2018,50871.17,,709,50871.17
1768,34499772,2018,0,,722,0
1769,34499773,2021,32218.5,,722,0
1770,34499774,2019,0,,722,0
1771,34499775,2017,0,,722,0
1772,34499776,2020,0,,722,0
1773,34499777,2018,90549.45,,725,90549.45
1774,34499778,2017,686.7,,725,686.7
1775,34499779,2019,93516.54,,725,93516.54
1776,34499780,2020,21824.75,,725,21824.75
1777,34499781,2018,20959.66,,728,20959.66
1778,34499782,2020,0,,728,0
1779,34499783,2019,0,,728,0
1780,34499784,2017,20496.52,,728,20496.52
1781,34499785,2018,2151.3,,732,2151.3
1782,34499786,2021,15766.5,,732,0
1783,34499787,2017,0,,732,0
1784,34499788,2019,2646.48,,732,2646.48
1785,34499789,2020,0,,732,0
1786,34499790,2021,1457,,733,0
1787,34499791,2020,0,,733,0
1788,34499792,2018,25853.1,,733,25853.1
1789,34499793,2017,9240.36,,733,9240.36
1790,34499794,2019,10189.98,,733,10189.98
1791,34499795,2019,6233.37,,745,6233.37
1792,34499796,2017,0,,745,0
1793,34499797,2020,1331.8,,745,1331.8
1794,34499798,2018,0,,745,0
1795,34499799,2021,36058,,745,768
1796,34499800,2019,2961.59,,746,2961.59
1797,34499801,2017,1967.08,,746,1967.08
1798,34499802,2021,3324,,746,1496.35
1799,34499803,2018,3018.32,,746,3018.32
1800,34499804,2020,1855.87,,746,1855.87
1801,34499805,2021,2867,,747,1496.34
1802,34499806,2019,24686.08,,747,24686.08
1803,34499807,2017,15906.82,,747,15906.82
1804,34499808,2018,42060.03,,747,42060.03
1805,34499809,2020,1855.87,,747,1855.87
1806,34499810,2018,385879.86,,748,385879.86
1807,34499811,2020,142178.52,,748,142178.52
1808,34499812,2017,78391.06,,748,78391.06
1809,34499813,2019,441210.01,,748,441210.01
1810,34499814,2018,47150.92,,765,47150.92
1811,34499815,2020,272468.53,,765,272468.53
1812,34499816,2021,317991.44,,765,111636.71
1813,34499817,2017,0,,765,0
1814,34499818,2019,146630.41,,765,146630.41
1815,34499819,2018,0,,769,0
1816,34499820,2017,762.25,,769,762.25
1817,34499821,2021,64894,,769,0
1818,34499822,2019,186.8,,769,186.8
1819,34499823,2020,33.2,,769,33.2
1820,34499824,2020,0,,772,0
1821,34499825,2018,2246.09,,772,2246.09
1822,34499826,2017,505,,772,505
1823,34499827,2021,13710,,772,0
1824,34499828,2019,557.9,,772,557.9
1825,34499829,2017,658.45,,774,658.45
1826,34499830,2020,900,,774,900
1827,34499831,2018,97675.93,,774,97675.93
1828,34499832,2019,42609.73,,774,42609.73
1829,34499833,2021,6970.5,,774,0
1830,34499834,2018,0,,797,0
1831,34499835,2019,84,,797,84
1832,34499836,2021,9570,,797,0
1833,34499837,2020,3376.8,,797,3376.8
1834,34499838,2017,1914.95,,797,1914.95
1835,34499839,2020,3228.76,,817,3228.76
1836,34499840,2021,5000,,817,3648.03
1837,34499841,2019,649.73,,817,649.73
1838,34499842,2018,9710.19,,817,9710.19
1839,34499843,2019,97725.87,,818,97725.87
1840,34499844,2018,7833.19,,818,7833.19
1841,34499845,2021,168541.12,,818,79893.41
1842,34499846,2020,156067.26,,818,156067.26
1843,34499847,2021,7199,,819,675
1844,34499848,2019,164174.22,,819,164174.22
1845,34499849,2018,348475.17,,819,348475.17
1846,34499850,2020,7814.44,,819,7814.44
1847,34499851,2018,0,,821,0
1848,34499852,2019,0,,821,0
1849,34499853,2020,0,,821,0
1850,34499854,2018,198.53,,822,198.53
1851,34499855,2019,8868.61,,822,8868.61
1852,34499856,2021,100444.5,,822,0
1853,34499857,2020,0,,822,0
1854,34499858,2019,2539.96,,827,2539.96
1855,34499859,2021,7274,,827,4801.28
1856,34499860,2020,9066.09,,827,9066.09
1857,34499861,2017,0,,827,0
1858,34499862,2020,212101.68,,831,212101.68
1859,34499863,2021,75129,,831,13208.63
1860,34499864,2018,57766.74,,831,57766.74
1861,34499865,2019,229272.22,,831,229272.22
1862,34499866,2019,2086.67,,837,2086.67
1863,34499867,2021,38388,,837,9894.82
1864,34499868,2018,4904.83,,837,4904.83
1865,34499869,2020,11359.2,,837,11359.2
1866,34499870,2017,0,,837,0
1867,34499871,2019,0,,841,0
1868,34499872,2020,2004.02,,841,2004.02
1869,34499873,2021,5027,,841,0
1870,34499874,2018,2127.47,,841,2127.47
1871,34499875,2018,136,,855,136
1872,34499876,2019,724.58,,855,724.58
1873,34499877,2021,68550,,855,0
1874,34499878,2020,0,,855,0
1875,34499879,2018,0,,856,0
1876,34499880,2020,0,,856,0
1877,34499881,2021,38388,,856,0
1878,34499882,2019,331.8,,856,331.8
1879,34499883,2020,319.98,,857,319.98
1880,34499884,2021,21794,,857,0
1881,34499885,2019,2164.66,,857,2164.66
1882,34499886,2018,219.83,,857,219.83
1883,34499887,2019,28282.36,,861,28282.36
1884,34499888,2021,38560,,861,0
1885,34499889,2020,4755.03,,861,4755.03
1886,34499890,2018,3249.94,,861,3249.94
1887,34499891,2019,3495.9,,862,3495.9
1888,34499892,2021,18280,,862,0
1889,34499893,2020,0,,862,0
1890,34499894,2018,0,,862,0
1891,34499895,2019,7166.92,,863,7166.92
1892,34499896,2021,8000,,863,2543.06
1893,34499897,2018,7496.41,,863,7496.41
1894,34499898,2020,6063.28,,863,6063.28
1895,34499899,2019,-68.15,,864,-68.15
1896,34499900,2018,8764.71,,864,8764.71
1897,34499901,2020,6646.99,,864,6646.99
1898,34499902,2021,497.26,,869,473.96
1899,34499903,2019,0,,869,0
1900,34499904,2018,28582.12,,869,28582.12
1901,34499905,2020,0,,869,0
1902,34499906,2019,41735.43,,873,41735.43
1903,34499907,2021,36073,,873,7887.96
1904,34499908,2020,51573.53,,873,51573.53
1905,34499909,2018,2746.24,,873,2746.24
1906,34499910,2021,2285,,874,0
1907,34499911,2018,770.53,,874,770.53
1908,34499912,2019,0,,874,0
1909,34499913,2020,0,,874,0
1910,34499914,2018,-36.21,,875,-36.21
1911,34499915,2019,49,,875,49
1912,34499916,2021,5941,,875,0
1913,34499917,2020,0,,875,0
1914,34499918,2018,0,,876,0
1915,34499919,2020,0,,876,0
1916,34499920,2019,0,,876,0
1917,34499921,2021,4570,,876,0
1918,34499922,2019,0,,880,0
1919,34499923,2021,1371,,880,0
1920,34499924,2018,0,,880,0
1921,34499925,2020,0,,880,0
1922,34499926,2020,2372.4,,882,2372.4
1923,34499927,2019,0,,882,0
1924,34499928,2021,887993,,882,1349.92
1925,34499929,2018,0,,883,0
1926,34499930,2020,76391.24,,883,76391.24
1927,34499931,2019,48240.99,,883,48240.99
1928,34499932,2021,0,,883,2793.67
1929,34499933,2018,1154.3,,887,1154.3
1930,34499934,2020,0,,887,0
1931,34499935,2019,50,,887,50
1932,34499936,2019,0,,890,0
1933,34499937,2020,0,,890,0
1934,34499938,2018,0,,890,0
1935,34499939,2021,39652,,892,24520.66
1936,34499940,2019,22333.42,,892,22333.42
1937,34499941,2018,8770.15,,892,8770.15
1938,34499942,2020,29259.1,,892,29259.1
1939,34499943,2021,4570,,952,929.66
1940,34499944,2019,10847.92,,952,10847.92
1941,34499945,2020,2943.75,,952,2943.75
1942,34499946,2018,1323.53,,952,1323.53
1943,34499947,2019,0,,959,0
1944,34499948,2020,0,,959,0
1945,34499949,2018,0,,959,0
1946,34499950,2019,35413.89,,961,35413.89
1947,34499951,2021,115758,,961,19344.52
1948,34499952,2018,2506.03,,961,2506.03
1949,34499953,2020,84130.42,,961,84130.42
1950,34499954,2019,33862.44,,963,33862.44
1951,34499955,2021,75516.09,,963,3443.18
1952,34499956,2018,25,,963,25
1953,34499957,2020,4032.99,,963,4032.99
1954,34499958,2021,36850,,964,450
1955,34499959,2020,13305.27,,964,13305.27
1956,34499960,2021,47000,,965,22255.64
1957,34499961,2020,68595.84,,965,68595.84
1958,34499962,2019,15835.6,,965,15835.6
1959,34499963,2019,15609.26,,974,15609.26
1960,34499964,2021,46822.66,,974,0
1961,34499965,2018,0,,974,0
1962,34499966,2020,525.62,,974,525.62
1963,34499967,2021,171353.49,,975,48544.88
1964,34499968,2019,33363.34,,975,33363.34
1965,34499969,2020,68500.3,,975,68500.3
1966,34499970,2019,0,,983,0
1967,34499971,2018,0,,983,0
1968,34499972,2020,277403.98,,992,277403.98
1969,34499973,2021,173868.53,,992,93327.76
1970,34499974,2019,481108.62,,992,481108.62
1971,34499975,2019,129924.88,,994,129924.88
1972,34499976,2021,248580.75,,994,89548.81
1973,34499977,2020,180852.79,,994,180852.79
1974,34499978,2019,7827.61,,995,7827.61
1975,34499979,2021,342654.36,,995,126779.38
1976,34499980,2020,273031.51,,995,273031.51
1977,34499981,2020,0,,1001,0
1978,34499982,2019,0,,1001,0
1979,34499983,2021,134298.06,,1001,0
1980,34499984,2021,8999.97,,1005,1311.6
1981,34499985,2020,3442.19,,1005,3442.19
1982,34499986,2018,18863.1,,1005,18863.1
1983,34499987,2019,19613.29,,1005,19613.29
1984,34499988,2020,9593.88,,1008,9593.88
1985,34499989,2021,3884.5,,1008,0
1986,34499990,2019,16951.22,,1008,16951.22
1987,34499991,2020,45358.94,,1009,45358.94
1988,34499992,2021,0,,1009,2042.94
1989,34499993,2019,4042.49,,1009,4042.49
1990,34499994,2020,134843.95,,1011,134843.95
1991,34499995,2019,19502.72,,1011,19502.72
1992,34499996,2021,71541.8,,1011,30719.71
1993,34499997,2021,18280,,1024,0
1994,34499998,2019,5278.82,,1024,5278.82
1995,34499999,2020,605.59,,1024,605.59
1996,34500000,2020,46296.46,,1030,46296.46
1997,34500001,2019,8150.52,,1030,8150.52
1998,34500002,2021,64538.25,,1030,24937
1999,34500003,2020,0,,1034,0
2000,34500004,2019,4357.26,,1034,4357.26
2001,34500005,2020,0,,1049,0
2002,34500006,2021,11400,,1049,0
2003,34500007,2020,1396989.87,,1058,1396989.87
2004,34500008,2019,658798.04,,1058,658798.04
2005,34500009,2021,1149909.59,,1058,427807.33
2006,34500010,2019,0,,1061,0
2007,34500011,2021,5027,,1061,0
2008,34500012,2020,0,,1061,0
2009,34500013,2013,2533.03,,1062,2533.03
2010,34500014,2020,25906.23,,1062,25906.23
2011,34500015,2021,16000,,1062,2376
2012,34500016,2019,7573.1,,1062,7573.1
2013,34500017,2020,0,,1066,0
2014,34500018,2019,235.4,,1067,235.4
2015,34500019,2020,0,,1067,0
2016,34500020,2019,374.63,,1069,374.63
2017,34500021,2021,94755,,1069,46748.29
2018,34500022,2020,123142.92,,1069,123142.92
2019,34500023,2020,515.57,,1076,515.57
2020,34500024,2020,0,,1078,0
2021,34500025,2020,3481.19,,1080,3481.19
2022,34500026,2019,0,,1082,0
2023,34500027,2021,9140,,1083,0
2024,34500028,2020,0,,1083,0
2025,34500029,2019,5000,,1083,5000
2026,34500030,2020,3292.67,,1084,3292.67
2027,34500031,2021,7612,,1084,13.04
2028,34500032,2020,0,,1085,0
2029,34500033,2021,103545.25,,1085,2527.93
2030,34500034,2020,1069.12,,1089,1069.12
2031,34500035,2018,46.17,,1089,46.17
2032,34500036,2021,5000,,1089,0
2033,34500037,2019,3287.55,,1089,3287.55
2034,34500038,2021,564869.48,,1092,126035.78
2035,34500039,2020,188881.08,,1092,188881.08
2036,34500040,2021,78079.29,,1093,0
2037,34500041,2020,25057.34,,1094,25057.34
2038,34500042,2021,24571,,1094,4857.2
2039,34500043,2020,0,,1095,0
2040,34500044,2021,2785405,,1095,0
2041,34500045,2020,9397.03,,1096,9397.03
2042,34500046,2020,1241.64,,1103,1241.64
2043,34500047,2020,0,,1104,0
2044,34500048,2021,5941,,1104,0
2045,34500049,2020,0,,1105,0
2046,34500050,2021,34275,,1105,0
2047,34500051,2020,3011.3,,1106,3011.3
2048,34500052,2021,13581,,1106,0
2049,34500053,2020,6059.33,,1108,6059.33
2050,34500054,2020,0,,1110,0
2051,34500055,2021,6855,,1110,0
2052,34500056,2021,7365,,1111,53
2053,34500057,2020,29606.33,,1111,29606.33
2054,34500058,2021,33705,,1113,0
2055,34500059,2020,0,,1113,0
2056,34500060,2020,0,,1115,0
2057,34500061,2021,2285,,1115,0
2058,34500062,2020,33.12,,1117,33.12
2059,34500063,2021,3656,,1117,0
2060,34500064,2020,31457.74,,1118,31457.74
2061,34500065,2021,23535.5,,1121,0
2062,34500066,2020,0,,1121,0
2063,34500067,2021,45700,,1123,0
2064,34500068,2020,1234.89,,1123,1234.89
2065,34500069,2020,0,,1125,0
2066,34500070,2021,11425,,1125,0
2067,34500071,2021,6398,,1126,1548.9
2068,34500072,2020,13087.49,,1126,13087.49
2069,34500073,2020,0,,1127,0
2070,34500074,2021,6032.4,,1127,0
2071,34500075,2020,16948.5,,1128,16948.5
2072,34500076,2021,4113,,1128,7421.13
2073,34500077,2021,19210,,1130,0
2074,34500078,2020,0,,1130,0
2075,34500079,2020,0,,1131,0
2076,34500080,2021,31990,,1131,0
2077,34500081,2021,4570,,1132,0
2078,34500082,2020,1364.56,,1132,1364.56
2079,34500083,2020,2586.68,,1133,2586.68
2080,34500084,2020,0,,1134,0
2081,34500085,2021,4570,,1136,0
2082,34500086,2020,0,,1136,0
2083,34500087,2020,9733.43,,1137,9733.43
2084,34500088,2021,18280,,1138,0
2085,34500089,2020,0,,1138,0
2086,34500090,2020,0,,1139,0
2087,34500091,2021,34850,,1139,0
2088,34500092,2021,914,,1140,0
2089,34500093,2020,0,,1140,0
2090,34500094,2021,41015.75,,1141,0
2091,34500095,2020,1781.08,,1141,1781.08
2092,34500096,2021,8499,,1142,5299.8
2093,34500097,2020,1122,,1142,1122
2094,34500098,2021,4570,,1146,46.81
2095,34500099,2020,4318.61,,1146,4318.61
2096,34500100,2020,10618.29,,1147,10618.29
2097,34500101,2020,671.7,,1148,671.7
2098,34500102,2021,122496.98,,1148,20863.19
2099,34500103,2021,109703.95,,1150,14971.89
2100,34500104,2020,7494.75,,1150,7494.75
2101,34500105,2020,0,,1151,0
2102,34500106,2021,4570,,1151,0
2103,34500107,2021,185917.4,,1152,49131.38
2104,34500108,2020,4180.94,,1152,4180.94
2105,34500109,2021,65168.62,,1153,19343.8
2106,34500110,2020,108713.37,,1153,108713.37
2107,34500111,2021,55878,,1155,13395.19
2108,34500112,2020,24141,,1155,24141
2109,34500113,2021,28210,,1158,20536.09
2110,34500114,2020,0,,1158,0
2111,34500115,2021,30332.47,,1159,0
2112,34500116,2020,2956.58,,1159,2956.58
2113,34500117,2021,15000,,1160,0
2114,34500118,2020,23431.35,,1160,23431.35
2115,34500119,2020,0,,1161,0
2116,34500120,2020,43217.58,,1162,43217.58
2117,34500121,2021,-2000,,1162,0
2118,34500122,2020,47050.99,,1163,47050.99
2119,34500123,2021,42044,,1163,831.77
2120,34500124,2021,15538,,1164,0
2121,34500125,2020,0,,1164,0
2122,34500126,2021,4570,,1165,0
2123,34500127,2020,0,,1165,0
2124,34500128,2021,10511,,1166,0
2125,34500129,2020,0,,1166,0
2126,34500130,2021,4577.56,,1167,2077.56
2127,34500131,2020,8453.56,,1167,8453.56
2128,34500132,2020,1600.42,,1168,1600.42
2129,34500133,2020,6999.33,,1171,6999.33
2130,34500134,2021,11484,,1172,0
2131,34500135,2020,7212.76,,1172,7212.76
2132,34500136,2021,57110,,1175,0
2133,34500137,2021,3656,,1176,0
2134,34500138,2021,44462,,1177,53730.8
2135,34500139,2021,75132,,1178,35898.37
2136,34500140,2020,90818.08,,1178,90818.08
2137,34500141,2021,60324,,1179,0
2138,34500142,2020,286.1,,1179,286.1
2139,34500143,2021,10000,,1180,6.11
2140,34500144,2021,59920,,1181,23373.71
2141,34500145,2020,33241.49,,1181,33241.49
2142,34500146,2020,15735.99,,1182,15735.99
2143,34500147,2021,48240,,1182,5755.28
2144,34500148,2021,10739.5,,1183,0
2145,34500149,2021,3656,,1185,0
2146,34500150,2021,5570,,1186,0
2147,34500151,2021,1371,,1187,0
2148,34500152,2020,14988.78,,1188,14988.78
2149,34500153,2021,69492.52,,1188,20275.31
2150,34500154,2021,29961,,1190,17144.97
2151,34500155,2020,18932.46,,1190,18932.46
2152,34500156,2021,1722,,1191,1722
2153,34500157,2021,405,,1192,405.24
2154,34500158,2020,34,,1192,34
2155,34500159,2021,23137.5,,1193,6000
2156,34500160,2021,9140,,1194,0
2157,34500161,2021,23366,,1195,6552.71
2158,34500162,2021,28850,,1196,574.57
2159,34500163,2021,6855,,1197,0
2160,34500164,2021,171025,,1198,29969.49
2161,34500165,2021,49246,,1199,100
2162,34500166,2021,42966,,1200,0
2163,34500167,2021,73549,,1201,0
2164,34500168,2021,39826.19,,1202,9530.97
2165,34500169,2020,2390.88,,1202,2390.88
2166,34500170,2021,6855,,1203,0
2167,34500171,2021,11425,,1204,0
2168,34500172,2020,10269.71,,1205,10269.71
2169,34500173,2021,62883.2,,1205,0
2170,34500174,2020,3821.32,,1206,3821.32
2171,34500175,2021,19651,,1207,0
2172,34500176,2021,38493.31,,1209,13411.61
2173,34500177,2020,4593.16,,1209,4593.16
2174,34500178,2021,0,,1210,7421.13
2175,34500179,2020,6007.98,,1210,6007.98
2176,34500180,2021,10054,,1211,0
2177,34500181,2021,2742,,1212,0
2178,34500182,2021,16452,,1213,5400
2179,34500183,2021,42954,,1215,0
2180,34500184,2021,334825.07,,1219,1575
2181,34500185,2021,61476.73,,1220,21084.04
2182,34500186,2021,6169.5,,1222,0
2183,34500187,2020,3811.15,,1223,3811.15
2184,34500188,2021,30200.48,,1223,8107.13
2185,34500189,2021,129360,,1224,0
2186,34500190,2021,5851,,1225,851.22
2187,34500191,2021,118040.6,,1226,13930.52
2188,34500192,2021,32420,,1227,5435.75
2189,34500193,2021,81354,,1230,0
2190,34500194,2021,12339,,1231,0
2191,34500195,2021,100000,,1232,1260
2192,34500196,2021,193880.72,,1233,363.95
2193,34500197,2021,16364.5,,1234,3797.45
2194,34500198,2021,102633.25,,1235,1064.71
2195,34500199,2021,24834,,1236,12038.77
2196,34500200,2021,32957,,1237,0
2197,34500201,2021,53541.58,,1238,0
2198,34500202,2021,13710,,1239,0
2199,34500203,2021,9140,,1240,0
2200,34500204,2021,27420,,1241,0
2201,34500205,2021,24364,,1243,1929.52
2202,34500206,2021,13710,,1244,0
2203,34500207,2021,98620.6,,1245,0
2204,34500208,2021,64367,,1246,0
2205,34500209,2021,2285,,1247,0
2206,34500210,2021,11769,,1249,0
2207,34500211,2021,11312,,1250,0
2208,34500212,2021,8804,,1251,0
2209,34500213,2021,28334,,1252,0
2210,34500214,2021,36850,,1255,0
2211,34500215,2021,23108,,1256,0
2212,34500216,2021,6855,,1257,0
2213,34500217,2021,19710,,1258,0
2214,34500218,2021,4570,,1261,0
2215,34500219,2021,6855,,1262,0
