rownames,session_id,collaborator_id,event_id,event_start_date,event_type,SalaireMois,ETP01,ETP02,ETP03,ETP04,ETP05,ETP06,ETP07,ETP08,ETP09,ETP10,ETP11,ETP12,ETP,Salaire13,PrimePrecarite,CongesCDD,ChargesSocialesPourcent,CoutTotalAnnuel,user_comments,comments,credte,upduser_id,PrecariteActive
1581,32,132,0,2017-01-01,DefaultPeriod,3628.35,1,1,1,0,0,0.33,1,0,0,0,0,0,0.36,1309.23,1702,2119.18,0.608,33512.6,ok R3,,2017-11-03 ,60,1
1582,32,134,0,2017-01-01,DefaultPeriod,3339.17,1,1,0.8,0.8,0.8,1,1,1,0,0,0,0,0.62,2059.16,2676.9,3333.04,0.608,52708.57,ok R3 (+ Cocco),,2017-11-03 ,60,1
1583,32,139,0,2017-01-01,DefaultPeriod,4692.06,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0,0,0,0.608,63376.59,ok R3,,2017-11-03 ,60,0
1584,32,154,0,2017-09-08,DefaultPeriod,5000,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.13,666.67,866.67,1079.1,0,10612.44,ok R3 - refact Afrique Sud (2000 /mois),,2017-11-03 ,60,1
1585,34,38,0,2018-01-01,DefaultPeriod,4729.99,1,1,1,1,1,1,1,1,1,1,1,1,1,4729.99,0,0,0.608,98875.71,ok intial 2018,,2017-11-03 ,60,0
1586,34,42,0,2018-01-01,DefaultPeriod,6346.22,1,1,1,1,1,1,1,1,1,1,1,1,1,6346.22,0,0,0.608,132661.38,ok initial 2018,,2017-11-03 ,60,0
1587,34,44,0,2018-01-01,DefaultPeriod,4729.99,0,0,1,1,1,1,1,1,1,1,1,1,0.83,3941.66,0,0,0.608,82396.43,ok initial 2018,,2017-11-03 ,60,0
1588,34,53,0,2018-01-01,DefaultPeriod,4371.54,1,1,1,1,1,1,1,1,1,1,1,1,1,4371.54,0,0,0.608,91382.67,ok R3,,2017-11-03 ,60,0
1589,34,120,0,2018-01-01,DefaultPeriod,4000.7,1,1,1,1,1,1,1,1,1,1,1,1,1,4000.7,0,0,0.608,83630.63,ok initial 2018,,2017-11-03 ,60,0
1590,34,88,0,2018-01-01,DefaultPeriod,3700.07,1,1,1,1,1,1,1,1,1,1,1,1,1,3700.07,4810.09,5989.09,0.608,94711.34,ok intial 2018,,2017-11-03 ,60,1
1591,34,156,0,2018-01-01,DefaultPeriod,2797.64,1,1,1,1,1,1,1,1,1,1,1,1,1,2797.64,0,0,0.608,58481.87,ok initial 2018,,2017-11-03 ,60,0
1592,32,125,0,2017-01-01,DefaultPeriod,4000.7,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.18,733.46,953.5,1187.21,0.608,18774.54,ok R3,,2017-11-03 ,60,1
1593,32,126,0,2017-02-01,DefaultPeriod,4000.7,0,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.54,2167.05,2817.16,3507.67,0.608,55470.26,ok R3,,2017-11-03 ,60,1
1594,32,144,0,2017-06-01,DefaultPeriod,3923.08,0,0,1,1,1,1,1,1,1,0,0,0,0.58,2288.46,2975,3704.21,0.608,58578.2,ok R3,,2017-11-03 ,60,1
1595,32,156,0,2017-11-01,DefaultPeriod,2797.64,0,0,0,0,0,0,0,0,0,0,1,1,0.17,466.27,0,0,0.608,9746.97,ok R3,,2017-11-03 ,60,0
1596,34,126,0,2018-01-01,DefaultPeriod,4000.7,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.25,1000.18,1300.23,1618.93,0.608,25601.68,ok initial 2018,,2017-11-03 ,60,1
1597,32,34,0,2017-01-01,DefaultPeriod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,ok R3,,2017-11-03 ,60,0
1598,32,108,0,2017-01-02,DefaultPeriod,1184.2,1,1,1,1,1,1,1,0,0,0,0,0,0.58,690.78,0,0,0.608,14440.13,ok R3,,2017-11-03 ,60,0
1599,32,129,0,2017-08-01,DefaultPeriod,2437.39,0,0,0,0,0,0,0,2,1,1,1,1,0.5,1218.69,0,0,0.608,25475.59,ok R3 (+Paul Desinai en aout),,2017-11-03 ,60,0
1600,32,140,0,2017-03-03,DefaultPeriod,3628.35,0,0,1,1,1,1,1,1,1,1,1,1,0.83,3023.63,3930.71,4894.17,0.608,77396.27,ok R3,,2017-11-03 ,60,1
1601,32,35,0,2017-07-01,DefaultPeriod,10000,0,0,0,0,0,0,1,1,1,1,1,1,0.5,5000,6500,8093.22,0,79593.22,ok R3,,2017-11-03 ,60,1
1602,34,34,0,2018-01-01,DefaultPeriod,4351.42,0,0,0,0,0,0,0,0,1,1,1,1,0.33,1450.47,0,0,0.608,30320.69,ok initial 2018,,2017-11-03 ,60,0
1603,32,157,0,2017-10-11,DefaultPeriod,3628.35,0,0,0,0,0,0,0,0,0,1,1,1,0.25,907.09,1179.21,1468.25,0.608,23218.88,ok R3 ,,2017-11-03 ,60,1
1604,34,151,0,2018-01-01,DefaultPeriod,0,1,1,1,1,1,1,0.5,0,0,0,0,0,0.54,0,0,0,0.608,0,initial 2018,,2017-11-03 ,60,1
1605,34,157,0,2018-01-01,DefaultPeriod,3628.35,1,0,0,0,0,0,0,0,0,0,0,0,0.08,302.36,393.07,489.42,0.608,7739.63,,,2017-11-03 ,60,1
1606,32,20,0,2017-01-01,DefaultPeriod,4079.87,0.5,0,0,0,0,0,0,0,0.5,1,1,1,0.33,1359.96,0,0,0.608,28428.54,ok R3,,2017-11-03 ,60,0
1607,32,23,0,2017-01-01,DefaultPeriod,4437.61,1,1,1,1,1,1,1,1,1,1,1,1,1,4437.61,0,0,0.608,92763.8,ok R3,"<c author=""A-VALTAT"" mod=""5247993128963509942"">Contrat msf uk a partir d'oct 2017. Montant salaire + overhead à ajuster.</c>",2017-11-03 ,60,0
1608,32,42,0,2017-01-01,DefaultPeriod,6346.22,1,1,1,1,1,1,1,1,1,1,1,1,1,6346.22,0,0,0.608,132661.38,ok R3,,2017-11-03 ,60,0
1609,32,59,0,2017-01-01,DefaultPeriod,9392,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,112704,ok R3,,2017-11-03 ,60,0
1610,32,100,0,2017-01-23,DefaultPeriod,4351.42,1,1,1,0.5,0.5,0,1,0,0,0,0,0,0.42,1813.09,2357.02,2934.75,0.608,46410.03,ok R3,,2017-11-03 ,60,1
1611,32,115,0,2017-01-01,DefaultPeriod,3628.35,1,1,1,1,1,1,0.5,0,0,0.5,1,0.5,0.71,2570.08,3341.11,4160.04,0.608,65786.82,ok R3,,2017-11-03 ,60,1
1612,32,137,0,2017-01-02,DefaultPeriod,6532.74,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.608,63027.88,ok R3,,2017-11-03 ,60,0
1613,32,141,0,2017-03-14,DefaultPeriod,3923.08,0,0,0.5,1,1,1,1,1,1,1,1,1,0.79,3105.77,0,0,0.608,64923.05,ok R3,,2017-11-03 ,60,0
1614,32,151,0,2017-07-11,DefaultPeriod,0,0,0,0,0,0,0,1,1,1,1,1,1,0.5,0,0,0,0.608,0,ok R3,,2017-11-03 ,60,1
1615,34,20,0,2018-01-01,DefaultPeriod,4079.87,0,0,0,0,0,0,0,0,1,1,1,1,0.33,1359.96,0,0,0.608,28428.54,ok initial 2018,,2017-11-03 ,60,0
1616,34,23,0,2018-01-01,DefaultPeriod,4437.61,1,1,1,1,1,1,1,1,1,1,1,1,1,4437.61,0,0,0.608,92763.8,ok initial 2018,"<c author=""A-VALTAT"" mod=""5247993128963509942"">Contrat msf uk a partir d'oct 2017. Montant salaire + overhead à ajuster.</c>",2017-11-03 ,60,0
1617,34,59,0,2018-01-01,DefaultPeriod,9392,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,112704,ok intial 2018,,2017-11-03 ,60,0
1618,34,137,0,2018-01-02,DefaultPeriod,6532.74,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.608,63027.88,ok initial 2018,,2017-11-03 ,60,0
1619,34,141,0,2018-01-01,DefaultPeriod,3923.08,1,1,1,0,0,0,0,0,0,0,0,0,0.25,980.77,1275,1587.52,0.608,25104.95,ok initial 2018,,2017-11-03 ,60,1
1620,34,159,0,2018-01-01,DefaultPeriod,2691.66,1,1,1,1,0,0,0,0,0,0,0,0,0.33,897.22,1166.39,1452.28,0.608,22966.31,,,2017-11-03 ,60,1
1621,32,54,0,2017-01-01,DefaultPeriod,3975.47,1,1,1,1,1,1,1,1,1,1,1,1,1,3975.47,0,0,0.608,83103.22,ok R3,,2017-11-03 ,60,0
1622,32,57,0,2017-01-01,DefaultPeriod,3443.54,1,1,1,1,1,1,1,1,1,1,1,1,1,3443.54,0,0,0.608,71983.76,ok R3,,2017-11-03 ,60,0
1623,32,102,0,2017-01-01,DefaultPeriod,5767.02,1,1,1,1,1,1,1,1,1,1,1,1,1,5767.02,0,0,0.608,120553.79,ok R3,,2017-11-03 ,60,0
1624,32,129,0,2017-08-01,DefaultPeriod,2437.39,0,0,0,0,0,0,0,2,1,1,0,0,0.33,812.46,0,0,0.608,16983.73,ok R3 (+Paul Desinai en aout),,2017-11-03 ,60,0
1625,32,158,0,2017-07-31,DefaultPeriod,2691.66,0,0,0,0,0,0,0,1,0,0,0,0,0.08,224.3,291.6,363.07,0.608,5741.57,ok R3,,2017-11-03 ,60,1
1626,32,159,0,2017-10-19,DefaultPeriod,2691.66,0,0,0,0,0,0,0,0,0,1,1,1,0.25,672.91,874.79,1089.21,0.608,17224.72,ok R3,,2017-11-03 ,60,1
1627,34,16,0,2018-01-01,DefaultPeriod,3366.29,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2693.03,0,0,0.608,56295.13,ok R2,,2017-11-03 ,60,0
1628,34,54,0,2018-01-01,DefaultPeriod,4130.16,1,1,1,1,1,1,1,1,1,1,1,1,1,4130.16,0,0,0.608,86336.86,ok R2,,2017-11-03 ,60,0
1629,34,56,0,2018-01-01,DefaultPeriod,3443.54,1,1,1,1,1,1,1,1,1,1,1,1,1,3443.54,0,0,0.608,71983.76,ok R2,,2017-11-03 ,60,0
1630,34,57,0,2018-01-01,DefaultPeriod,3582.09,1,1,1,1,1,1,1,1,1,1,1,1,1,3582.09,0,0,0.608,74880.01,ok R2,,2017-11-03 ,60,0
1631,34,58,0,2018-01-01,DefaultPeriod,3679.33,1,1,1,1,1,1,1,1,1,1,1,1,1,3679.33,0,0,0.608,76912.71,ok R2,,2017-11-03 ,60,0
1632,34,62,0,2018-01-01,DefaultPeriod,3103.68,1,1,1,1,1,1,1,1,1,1,1,1,1,3103.68,0,0,0.608,64879.33,ok R2,,2017-11-03 ,60,0
1633,34,102,0,2018-01-01,DefaultPeriod,6048.99,1,1,1,1,1,1,1,1,1,1,1,1,1,6048.99,0,0,0.608,126448.09,ok R2,,2017-11-03 ,60,0
1634,34,129,,2018-08-01,,,,,,,,,,,,,,,,,,,,,,deleted,2017-11-03 ,60,
1635,34,160,0,2018-01-01,DefaultPeriod,3029.17,1,1,1,1,1,1,1,1,1,1,1,1,1,3029.17,0,0,0.608,63321.77,,,2017-11-03 ,60,0
1636,32,55,0,2017-01-01,DefaultPeriod,4692.06,1,1,1,1,1,1,1,1,1,1,1,1,1,4692.06,0,0,0.608,98082.82,ok R3,,2017-11-03 ,60,0
1637,32,56,0,2017-01-01,DefaultPeriod,3217.39,1,1,1,1,1,1,1,1,1,1,1,1,1,3217.39,0,0,0.608,67256.32,ok R3,,2017-11-03 ,60,0
1638,32,63,0,2017-01-01,DefaultPeriod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,ok R3,,2017-11-03 ,60,0
1639,32,123,0,2017-01-01,DefaultPeriod,2409.4,1,1,1,0,0,0,0,0,0,0,0,0,0.25,602.35,0,0,0.608,12591.52,ok R3,,2017-11-03 ,60,0
1640,32,129,0,2017-08-01,DefaultPeriod,2437.39,1,0,0,0,0,0,0,2,1,1,0,0,0.42,1015.58,0,0,0.608,21229.67,ok R3 (+Paul Desinai en aout),,2017-11-03 ,60,0
1641,32,135,,2017-01-01,,,,,,,,,,,,,,,,,,,,,,deleted,2017-11-03 ,60,
1642,32,152,0,2017-10-09,DefaultPeriod,0,0,0,0,0,0,0,0,0,0,1,1,1,0.25,0,0,0,0.608,0,ok R3,,2017-11-03 ,60,1
1643,32,160,0,2017-03-23,DefaultPeriod,3029.17,0,0,1,1,1,1,1,1,1,1,1,1,0.83,2524.31,0,0,0.608,52768.14,ok R3,,2017-11-03 ,60,0
1644,34,53,0,2018-01-01,DefaultPeriod,4371.54,1,1,1,1,1,1,1,1,1,1,1,1,1,4371.54,0,0,0.608,91382.67,ok initial 2018,,2017-11-03 ,60,0
1645,34,54,0,2018-01-01,DefaultPeriod,4130.16,1,1,1,1,1,1,1,1,1,1,1,1,1,4130.16,0,0,0.608,86336.86,ok initial 2018,,2017-11-03 ,60,0
1646,34,55,0,2018-01-01,DefaultPeriod,4692.06,1,1,1,1,1,1,1,1,1,1,1,1,1,4692.06,0,0,0.608,98082.82,ok initial 2018,,2017-11-03 ,60,0
1647,34,56,0,2018-01-01,DefaultPeriod,3443.54,1,1,1,1,1,1,1,1,1,1,1,1,1,3443.54,0,0,0.608,71983.76,ok initial 2018,,2017-11-03 ,60,0
1648,34,57,0,2018-01-01,DefaultPeriod,3582.09,1,1,1,1,1,1,1,1,1,1,1,1,1,3582.09,0,0,0.608,74880.01,ok initial 2018,,2017-11-03 ,60,0
1649,34,58,0,2018-01-01,DefaultPeriod,3679.33,1,1,1,1,1,1,1,1,1,1,1,1,1,3679.33,0,0,0.608,76912.71,ok initial 2018,,2017-11-03 ,60,0
1650,34,62,0,2018-01-01,DefaultPeriod,3103.68,1,1,1,1,1,1,1,1,1,1,1,1,1,3103.68,0,0,0.608,64879.33,ok initial 2018,,2017-11-03 ,60,0
1651,34,63,0,2018-01-01,DefaultPeriod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,ok initial 2018,,2017-11-03 ,60,0
1652,34,102,0,2018-01-01,DefaultPeriod,6048.99,1,1,1,1,1,1,1,1,1,1,1,1,1,6048.99,0,0,0.608,126448.09,ok initial 2018,,2017-11-03 ,60,0
1653,34,117,0,2018-01-01,DefaultPeriod,2691.66,1,1,1,1,1,1,1,1,1,1,1,1,1,2691.66,3499.16,4356.84,0.608,68898.91,ok initial 2018,,2017-11-03 ,60,1
1654,34,121,0,2018-01-01,DefaultPeriod,2607.84,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,50320.88,ok initial 2018,,2017-11-03 ,60,0
1655,34,135,,2018-01-01,,,,,,,,,,,,,,,,,,,,,,deleted,2017-11-03 ,60,
1656,34,159,0,2018-01-01,DefaultPeriod,2691.66,1,1,1,1,0,0,0,0,0,0,0,0,0.33,897.22,1166.39,1452.28,0.608,22966.31,ok initial 2018,,2017-11-03 ,60,1
1657,34,160,0,2018-01-01,DefaultPeriod,3029.17,1,1,1,1,1,1,1,1,1,1,1,1,1,3029.17,0,0,0.608,63321.77,ok initial 2018,,2017-11-03 ,60,0
1658,34,2,0,2018-01-01,DefaultPeriod,4266.92,1,1,1,1,1,1,1,1,1,1,1,1,1,4266.92,0,0,0.608,89195.7,ok initial 2018,,2017-11-03 ,60,0
1659,34,3,0,2018-01-01,DefaultPeriod,4351.42,1,1,1,1,1,1,1,1,1,1,1,1,1,4351.42,0,0,0.608,90962.08,ok initial 2018,,2017-11-03 ,60,0
1660,34,11,0,2018-01-01,DefaultPeriod,4729.99,1,1,1,1,1,1,1,1,1,1,1,1,1,4729.99,0,0,0.608,98875.71,ok initial 2018,,2017-11-03 ,60,0
1661,34,26,0,2018-01-01,DefaultPeriod,4437.61,1,1,1,1,1,1,1,1,1,1,1,1,1,4437.61,0,0,0.608,92763.8,ok Initial 2018,,2017-11-03 ,60,0
1662,34,46,0,2018-01-01,DefaultPeriod,4823.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4823.75,0,0,0.608,100835.67,ok initial 2018,,2017-11-03 ,60,0
1663,34,117,0,2018-01-01,DefaultPeriod,2691.66,1,1,1,1,1,1,1,1,1,1,1,1,1,2691.66,0,0,0.608,56266.46,ok initial 2018,,2017-11-03 ,60,1
1664,34,152,0,2018-01-01,DefaultPeriod,3339.17,1,1,1,1,1,1,1,1,1,1,1,1,1,3339.17,4340.92,5404.93,0.608,85473.34,ok initial 2018 - voir si poste double avec FJ,,2017-11-03 ,60,1
1665,34,93,0,2018-01-01,DefaultPeriod,3700.07,1,1,1,1,1,1,1,1,1,1,1,0,0.92,3391.73,4409.25,5490,0.608,86818.73,ok initial 2018,,2017-11-03 ,60,1
1666,34,24,0,2018-01-01,DefaultPeriod,10276,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,123312,ok initial 2018,,2017-11-03 ,60,0
1667,34,117,0,2018-01-01,DefaultPeriod,2691.66,1,1,1,1,1,1,1,1,1,1,1,1,1,2691.66,0,0,0.608,56266.46,ok initial 2018,,2017-11-03 ,60,0
1668,34,80,0,2018-01-01,DefaultPeriod,4000.7,1,1,1,1,1,1,1,1,1,1,1,1,1,4000.7,5200.91,6475.71,0.608,102406.64,ok initial 2018,,2017-11-03 ,60,1
1669,34,17,0,2018-01-01,DefaultPeriod,4351.42,1,0.5,0,0,0,0,0,0,0,0,0,0,0.13,543.93,0,0,0.608,11370.26,ok initial 2018,,2017-11-03 ,60,0
1670,34,150,0,2018-01-01,DefaultPeriod,3923.08,1,1,1,1,1,1,1,1,1,1,1,1,1,3923.08,0,0,0.608,82008.06,ok initial 2018,,2017-11-03 ,60,0
1671,34,84,0,2018-01-01,DefaultPeriod,7500,1,1,1,1,1,1,1,0,0,0,0,0,0.58,4375,5687.5,7081.56,0,69644.06,ok initial 2018,,2017-11-03 ,60,1
1672,32,2,0,2017-01-01,DefaultPeriod,4266.92,1,1,1,1,1,1,1,1,1,1,1,1,1,4266.92,0,0,0.608,89195.7,ok R3,,2017-11-03 ,60,0
1673,32,3,0,2017-01-01,DefaultPeriod,4266.92,0,0,1,1,1,1,1,1,1,1,1,1,0.83,3555.77,0,0,0.608,74329.75,ok R3,,2017-11-03 ,60,0
1674,32,11,0,2017-01-01,DefaultPeriod,4729.99,1,1,1,1,1,1,1,1,1,1,1,1,1,4729.99,0,0,0.608,98875.71,ok R3,,2017-11-03 ,60,0
1675,32,17,0,2017-01-01,DefaultPeriod,4351.42,1,1,1,1,1,1,1,1,1,1,1,1,1,4351.42,0,0,0.608,90962.08,ok R3,,2017-11-03 ,60,0
1676,32,24,0,2017-01-01,DefaultPeriod,10276,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,123312,ok R3,,2017-11-03 ,60,0
1677,32,26,0,2017-01-01,DefaultPeriod,4351.42,1,1,1,1,1,1,1,1,1,1,1,1,1,4351.42,0,0,0.608,90962.08,ok R3,,2017-11-03 ,60,0
1678,32,35,0,2017-07-01,DefaultPeriod,7500,0,0,0,0,0,0,1,1,1,1,1,1,0.5,3750,4875,6069.91,0,59694.91,ok R3,,2017-11-03 ,60,1
1679,32,46,0,2017-01-01,DefaultPeriod,4823.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4823.75,0,0,0.608,100835.67,ok R3,,2017-11-03 ,60,0
1680,32,71,0,2017-01-01,DefaultPeriod,3923.08,1,1,1,0.5,0,0,0,0,0,0,0,0,0.29,1144.23,1487.5,1852.1,0.608,29289.09,ok R3,,2017-11-03 ,60,1
1681,32,80,0,2017-01-01,DefaultPeriod,4000.7,1,1,1,1,1,1,1,1,1,1,1,1,1,4000.7,5200.91,6475.71,0.608,102406.64,ok R3,,2017-11-03 ,60,1
1682,32,84,0,2017-01-01,DefaultPeriod,6000,1,1,1,1,1,1,1,1,1,1,1,1,1,6000,7800,9711.86,0,95511.86,ok R3,"<c author=""A-VALTAT"" mod=""5248139214050634466"">85KEUR (de janv à juillet=42KEUR) puis sous MSF US à 10KEUR/mois </c>",2017-11-03 ,60,1
1683,32,93,0,2017-01-01,DefaultPeriod,3628.35,1,1,1,1,1,1,1,1,1,1,1,1,1,3628.35,4716.85,5873,0.608,92875.51,ok R3,,2017-11-03 ,60,1
1684,32,117,0,2017-01-01,DefaultPeriod,2691.66,1,1,1,1,1,1,1,1,1,1,1,1,1,2691.66,0,0,0.608,56266.46,ok R3,,2017-11-03 ,60,1
1685,32,121,0,2017-01-01,DefaultPeriod,2607.84,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,50320.88,ok R3,,2017-11-03 ,60,0
1686,32,143,0,2017-01-01,DefaultPeriod,3628.35,1,1,1,1,1,1,1,0,1,0,1,0.5,0.79,2872.44,3734.18,4649.46,0.608,73526.44,ok R3,,2017-11-03 ,60,1
1687,32,146,0,2017-04-04,DefaultPeriod,3628.35,0,0,0,1,1,0,0,0,0,0,0,0,0.17,604.73,786.14,978.83,0.608,15479.25,ok R3,,2017-11-03 ,60,1
1688,32,150,0,2017-09-15,DefaultPeriod,3923.08,0,0,0,0,0,0,0,0,0.5,1,1,1,0.29,1144.23,0,0,0.608,23919.02,ok R3,,2017-11-03 ,60,0
1689,32,152,0,2017-10-09,DefaultPeriod,3138.08,0,0,0,0,0,0,0,0,0,1,1,1,0.25,784.52,1019.88,1269.86,0.608,20081.51,ok R3,,2017-11-03 ,60,1
1690,34,4,0,2018-01-01,DefaultPeriod,4823.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4823.75,0,0,0.608,100835.67,ok initial 2018,,2017-11-03 ,60,0
1691,34,16,0,2018-01-01,DefaultPeriod,3366.29,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2693.03,0,0,0.608,56295.13,ok initial 2018,,2017-11-03 ,60,0
1692,34,21,0,2018-01-01,DefaultPeriod,4729,1,1,1,1,1,1,1,1,1,1,1,1,1,4729,0,0,0.608,98855.02,ok initial 2018,,2017-11-03 ,60,0
1693,34,25,0,2018-01-01,DefaultPeriod,4552,1,1,1,1,1,1,1,1,1,1,1,1,1,4552,0,0,0.608,95155.01,ok initial 2018,,2017-11-03 ,60,0
1694,34,33,0,2018-01-01,DefaultPeriod,6346.22,1,1,1,1,1,1,1,1,1,1,1,1,1,6346.22,0,0,0.608,132661.38,ok initial 2018,,2017-11-03 ,60,0
1695,34,47,0,2018-01-01,DefaultPeriod,4079.87,1,1,1,1,1,1,1,1,1,1,1,1,1,4079.87,0,0,0.608,85285.6,ok initial 2018,,2017-11-03 ,60,0
1696,34,48,0,2018-01-01,DefaultPeriod,4000.7,1,1,1,1,1,1,1,1,1,1,1,1,1,4000.7,0,0,0.608,83630.63,ok initial 2018,,2017-11-03 ,60,0
1697,34,148,0,2018-05-15,DefaultPeriod,3923.08,0.8,0,0,0,0,0,0,0,0,0,0,0,0.07,261.54,340,423.34,0.608,6694.65,ok initial 2018,,2017-11-03 ,60,1
1698,34,13,0,2018-01-01,DefaultPeriod,4266.92,1,1,1,1,1,1,1,1,1,1,1,1,1,4266.92,5547,6906.62,0.608,109221.12,ok initial 2018,,2017-11-03 ,60,1
1699,34,22,,2018-01-01,,,,,,,,,,,,,,,,,,,,,,deleted,2017-11-03 ,60,
1700,34,49,0,2018-01-01,DefaultPeriod,4437.61,1,1,1,1,1,1,1,1,1,1,1,1,1,4437.61,0,0,0.608,92763.8,ok initial 2018,,2017-11-03 ,60,0
1701,34,109,0,2018-01-01,DefaultPeriod,3700.07,1,1,1,1,1,1,1,1,1,1,1,1,1,3700.07,4810.09,5989.09,0.608,94711.34,ok initial 2018,,2017-11-03 ,60,1
1702,34,153,0,2018-01-01,DefaultPeriod,4266.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,,,2017-11-03 ,60,1
1703,34,7,,2018-01-01,,,,,,,,,,,,,,,,,,,,,,deleted,2017-11-03 ,60,
1704,34,9,0,2018-01-01,DefaultPeriod,4437.61,1,1,1,1,1,1,1,1,1,1,1,1,1,4437.61,0,0,0.608,92763.8,ok initial 2018,,2017-11-03 ,60,0
1705,34,10,0,2018-01-01,DefaultPeriod,4079.87,1,1,1,1,1,1,1,1,1,1,1,1,1,4079.87,0,0,0.608,85285.6,ok initial 2018,,2017-11-03 ,60,0
1706,34,12,,2018-01-01,,,,,,,,,,,,,,,,,,,,,,deleted,2017-11-03 ,60,
1707,34,39,0,2018-01-01,DefaultPeriod,4351.42,1,1,1,1,1,1,1,1,1,1,1,1,1,4351.42,0,0,0.608,90962.08,ok initial 2018,,2017-11-03 ,60,0
1708,34,101,0,2018-01-01,DefaultPeriod,4729.99,1,1,1,1,1,1,1,1,1,1,1,1,1,4729.99,0,0,0.608,98875.71,ok initial 2018,,2017-11-03 ,60,0
1709,34,149,0,2018-05-02,DefaultPeriod,3500,1,1,1,1,1,0,0,0,0,0,0,0,0.42,1458.33,1895.83,2360.52,0.608,37329.21,ok initial 2018,,2017-11-03 ,60,1
1710,34,30,0,2018-01-01,DefaultPeriod,4000.7,1,1,1,1,1,1,1,1,1,1,1,1,1,4000.7,0,0,0.608,83630.63,ok initial 2018,,2017-11-03 ,60,0
1711,32,4,0,2017-01-01,DefaultPeriod,4729.99,1,1,1,1,1,1,1,1,1,1,1,1,1,4729.99,0,0,0.608,98875.71,ok R3,,2017-11-03 ,60,0
1712,32,7,0,2017-01-01,DefaultPeriod,9424,1,1,1,1,0,0,0,0,0,0,0,0,0.33,0,0,0,0,37696,ok R3,,2017-11-03 ,60,0
1713,32,9,0,2017-01-01,DefaultPeriod,4437.61,1,1,1,1,1,1,1,1,1,1,1,1,1,4437.61,0,0,0.608,92763.8,ok R3,,2017-11-03 ,60,0
1714,32,10,0,2017-01-01,DefaultPeriod,4079.87,1,1,1,1,1,1,1,1,1,1,1,1,1,4079.87,0,0,0.608,85285.6,ok R3,,2017-11-03 ,60,0
1715,32,16,0,2017-01-01,DefaultPeriod,3259.55,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2607.64,0,0,0.608,54510.11,ok R3,,2017-11-03 ,60,0
1716,24,111,0,2016-01-11,DefaultPeriod,4329,0.6,0.6,0.6,0.6,0.6,0.6,0.3,0,0,1,1,1,0.58,2489.17,0,0,0.608,52033.71,ok vu avec NG 27/09/16,,2016-09-29 ,60,0
1717,26,10,0,2017-01-01,DefaultPeriod,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,0,1,,2016-10-26 ,60,0
1718,26,11,0,2017-01-01,DefaultPeriod,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,0,,,2016-10-26 ,60,0
1719,26,12,0,2017-01-01,DefaultPeriod,6609.23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,127531.7,0,,2016-10-26 ,60,0
1720,26,16,0,2017-01-01,DefaultPeriod,3217.55,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2574.04,0,0,0.608,53807.73,0,,2016-10-26 ,60,0
1721,26,17,0,2017-01-01,DefaultPeriod,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,0,0,,2016-10-26 ,60,0
1722,26,18,0,2017-01-01,DefaultPeriod,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,0,,,2016-10-26 ,60,0
1723,26,19,0,2017-01-01,DefaultPeriod,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,0,,,2016-10-26 ,60,0
